team,player,n_matches,n_passes,actual_completion_rate,mean_xpass,completion_over_expected,mean_success_value,mean_failure_cost,total_expected_success_value,expected_success_value_per_100_passes,total_expected_failure_cost,expected_failure_cost_per_100_passes,total_expected_net_value,expected_net_value_per_100_passes,total_realized_value,realized_value_per_100_passes,total_execution_residual,execution_residual_per_100_passes,eligible_primary,actual_completion_rate_ci_low,actual_completion_rate_ci_high,mean_xpass_ci_low,mean_xpass_ci_high,execution_residual_per_100_passes_ci_low,execution_residual_per_100_passes_ci_high,expected_success_value_per_100_passes_ci_low,expected_success_value_per_100_passes_ci_high,expected_failure_cost_per_100_passes_ci_low,expected_failure_cost_per_100_passes_ci_high,expected_net_value_per_100_passes_ci_low,expected_net_value_per_100_passes_ci_high,realized_value_per_100_passes_ci_low,realized_value_per_100_passes_ci_high,decision_execution_quadrant,team_decision_reference,team_execution_reference,decision_rank_within_team,execution_rank_within_team,full_sample_baseline_per_100_passes,centered_expected_net_value_per_100_passes,centered_expected_net_value_per_100_passes_ci_low,centered_expected_net_value_per_100_passes_ci_high,centered_net_value_ci_direction,execution_ci_direction,eligible_primary_rechecked,corrected_decision_rank_within_team,corrected_execution_rank_within_team,eligible_players_in_team
AS Monaco,Hélder Wander Sousa Azevedo Costa,25,363,0.6749311294765841,0.6760978668099173,-0.0011667372617079,0.0611362719922975,0.0931380049504132,5.6326168849950005,1.551685092285124,11.17019631671,3.077189067964187,-5.537579453425,-1.5255039816597795,-8.172907569366,-2.251489688530578,-0.4235256259999995,-0.1166737261707987,True,0.6098740891891047,0.7361436349811503,0.6311107659521327,0.7168418291492601,-3.725681512032747,3.1124607288035606,1.0283414519532996,2.176651661836717,2.5570674488446605,3.7522473534864806,-2.133085417801687,-1.0214507887000468,-3.6688077403943393,-1.0200954884994793,Low decision value / Low execution,-0.5409120527621053,0.550318538787024,20,18,-0.9528630592451951,-0.5726409224145844,-1.1802223585564917,-0.0685877294548517,Below full-sample baseline,Includes zero,True,13,11,18
AS Monaco,Ivan Ricardo Neves Abreu Cavaleiro,11,150,0.7333333333333333,0.6987219156266667,0.0346114183066666,0.0519889250011333,0.1045457063333333,1.0103555203,0.6735703468666666,4.99096711907,3.327311412713333,-3.9806115916,-2.6537410610666665,-2.6244650637,-1.7496433757999996,5.191712745999999,3.461141830666666,False,0.7058823529411765,0.7670474003735991,0.652052590529027,0.7609994375843626,-1.7002680904563623,6.840248799800046,-0.066806607950641,1.3041919019826025,2.355095343194137,4.086987246361783,-3.212133878823281,-1.9440360690532392,-2.87375605364494,-0.107431669433378,Not eligible,,,29,6,-0.9528630592451951,-1.7008780018214713,-2.2592708195780857,-0.9911730098080441,Below full-sample baseline,Includes zero,False,,,18
AS Monaco,Jemerson de Jesus Nascimento,4,83,0.8192771084337349,0.7806447242168674,0.0386323845783132,0.0364742205889156,0.1015135786144578,1.064593944413,1.282643306521687,1.2152213295,1.4641220837349398,-0.15062739398,-0.1814787879277108,0.1641856279,0.1978140095180723,3.2064879200000003,3.8632384578313257,False,0.782608695652174,0.8636363636363636,0.7536047677272727,0.8019446601694915,-0.4945711237113399,11.003159590909087,0.7110549591304348,1.5585376977299,1.1652737038983052,1.754828434396552,-0.689087676,-0.0046549229999999,-0.4527448904465951,1.5458269478260869,Not eligible,,,2,5,-0.9528630592451951,0.7713842713174843,0.2637753832451951,0.9482081362451952,Above full-sample baseline,Includes zero,False,,,18
AS Monaco,João Filipe Iria Santos Moutinho,26,1330,0.8218045112781955,0.797192378763158,0.0246121325300751,0.0198458188221338,0.0814145097233082,6.874537961697,0.5168825535110525,20.00623468397,1.5042281717270676,-13.1316966751245,-0.987345614671015,-11.340591248822,-0.852676033746015,32.734136265000004,2.461213253007519,True,0.7890607081422019,0.8482626293505268,0.7804272218466055,0.8118781448975778,0.2728804919510504,4.293846152413999,0.3954134645409788,0.6378902146655584,1.4029832957515904,1.6339270128714871,-1.1747043188175637,-0.8396095006870272,-1.2022125844081966,-0.5697060272224652,Low decision value / High execution,-0.5409120527621053,0.550318538787024,15,9,-0.9528630592451951,-0.034482555425819905,-0.22184125957236855,0.11325355855816788,Includes full-sample baseline,Above xPass expectation,True,11,5,18
AS Monaco,Jérémy Toulalan,25,1418,0.7976022566995769,0.7920990710155149,0.0055031853878702,0.0198790509817858,0.0815365295451339,12.4724875859273,0.8795830455519958,17.07633783797,1.2042551366692529,-4.6038502511464,-0.324672091054048,-5.8122450714787,-0.4098903435457475,7.80351688,0.550318538787024,True,0.7705221699107583,0.8257391127487129,0.7713474001991298,0.811406495401623,-1.3855265089431208,2.359879864449817,0.7169744624541203,1.0666222551852045,1.0966677455343476,1.318400099311401,-0.4976376971345861,-0.1413330956387272,-0.6708826720190427,-0.1439137248585596,High decision value / High execution,-0.5409120527621053,0.550318538787024,5,14,-0.9528630592451951,0.6281909681911471,0.455225362110609,0.8115299636064679,Above full-sample baseline,Includes zero,True,4,8,18
AS Monaco,Kylian Mbappé Lottin,11,88,0.6136363636363636,0.709688993409091,-0.0960526297727272,0.0518653732495454,0.1102337159090909,1.70802603506,1.9409386762045453,2.9162183006,3.3138844325000005,-1.2081922353939998,-1.3729457220386363,-1.9358399851,-2.1998181648863637,-8.452631420000001,-9.605262977272728,False,0.5277777777777778,0.7091055718475073,0.6826622854297872,0.7381188898374998,-17.71911417614035,-1.012275147860508,1.0289929504117616,3.859104087996538,2.8030370672162834,3.951228935131356,-2.391583412342264,0.2274684754703713,-4.573538032902948,0.4052861408709427,Not eligible,,,18,31,-0.9528630592451951,-0.4200826627934412,-1.438720353097069,1.1803315347155663,Includes full-sample baseline,Below xPass expectation,False,,,18
AS Monaco,Lacina Traoré,18,182,0.510989010989011,0.5456047077802197,-0.0346156968461538,0.0464557095353846,0.1207842559010989,2.03000462385,1.1153871559615385,10.2196958275,5.615217487637363,-8.189691286599999,-4.499830377252747,-9.52112253456,-5.231386007999999,-6.300056825999999,-3.461569684615384,False,0.4451603068450039,0.5669850938256659,0.5134186361135484,0.5751953628163264,-8.98453382397364,1.4900602306951425,0.521684375723113,1.7927551203080576,4.896199318432292,6.5455288602338495,-5.410973328190983,-3.636721221325818,-7.119477361153134,-3.4669423779923094,Not eligible,,,31,29,-0.9528630592451951,-3.5469673180075514,-4.458110268945788,-2.683858162080623,Below full-sample baseline,Includes zero,False,,,18
AS Monaco,Layvin Kurzawa,3,145,0.7379310344827587,0.736885951586207,0.001045082275862,0.0360846646420689,0.0888396327862068,2.076729525835,1.4322272591965517,2.71277483584,1.8708791971310343,-0.63604532655,-0.4386519493448276,0.0207967441000001,0.0143425821379311,0.1515369300000006,0.1045082275862073,False,0.7027027027027027,0.7894736842105263,0.7079953329729729,0.7775706971929824,-0.6492274313725491,1.1902986666666668,1.1603725202192985,1.8875342967567568,1.4844563266140351,2.2449004232702703,-0.6256707578823529,-0.3240837935614035,-1.583301077764706,1.466322068648649,Not eligible,,,7,16,-0.9528630592451951,0.5142111099003674,0.32719230136284216,0.6287792656837916,Above full-sample baseline,Includes zero,False,,,18
AS Monaco,Marcos Paulo Mesquita Lopes,2,27,0.7777777777777778,0.8121515925925926,-0.0343738148148148,0.0063563700222222,0.095583054074074,0.0204803567,0.0758531729629629,0.51658626966,1.913282480222222,-0.49610590347,-1.837429272111111,-0.6152181339,-2.278585681111111,-0.928093,-3.4373814814814816,False,0.75,0.8,0.7812429133333333,0.8368785360000001,-3.6878536,-3.1242913333333324,-0.1778034253333333,0.3929239208333333,1.8234721191666663,1.9851307690666669,-2.1629341504666666,-1.4305481741666668,-3.60790784,-0.6169329825000002,Not eligible,,,26,28,-0.9528630592451951,-0.8845662128659159,-1.2100710912214714,-0.4776851149214717,Below full-sample baseline,Below xPass expectation,False,,,18
AS Monaco,Mario Pašalić,16,432,0.7800925925925926,0.8089274600694445,-0.0288348675925925,0.0127072394497037,0.0955672275486111,-0.0417204405569999,-0.0096575093881944,6.924325302870001,1.6028530793680558,-6.966045723395,-1.6125105841192129,-9.633328046224,-2.229937047737037,-12.4566628,-2.883486759259259,True,0.7426267509557879,0.8193643263757115,0.7827779029828881,0.8369226498088128,-5.627615711492835,-0.2642015263613232,-0.2774300715136698,0.2737451866466288,1.3505936606309883,1.8713379781319968,-1.92724060482302,-1.287572502658294,-2.914693569810752,-1.5407934177140938,Low decision value / Low execution,-0.5409120527621053,0.550318538787024,22,27,-0.9528630592451951,-0.6596475248740178,-0.9743775455778249,-0.33470944341309894,Below full-sample baseline,Below xPass expectation,True,14,18,18
